system,id,bucket,reason,should_be_rejected,outcome,error_class,error_msg
kndb,17,epistemic_kind,obs_into_inference_slot,True,caught,CheckViolation,"KNDB R5: attribute is_diabetic is registered as inference, got observation"
kndb,18,epistemic_kind,obs_into_inference_slot,True,caught,CheckViolation,"KNDB R5: attribute is_diabetic is registered as inference, got observation"
kndb,19,epistemic_kind,obs_into_inference_slot,True,caught,CheckViolation,"KNDB R5: attribute is_diabetic is registered as inference, got observation"
kndb,20,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2000 contradicts prior fact (policy=reject) -- payload={""value"": ""180"", ""writer"": ""kndb_native"", ""fact_id"": ""ab6dcad6-913d-45d2-9968-fb90dad3b856"", ""provsql"": ""49f69afb-bf95-4519-a969-3624c72c6286"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.767309-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2000, ""confidence"": 0.95000, ""valid_ti"
kndb,21,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2001 contradicts prior fact (policy=reject) -- payload={""value"": ""181"", ""writer"": ""kndb_native"", ""fact_id"": ""de21d8cf-263d-4925-a623-7b668019a97c"", ""provsql"": ""f763483b-39af-4afa-b7b5-cec101048a63"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.767501-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2001, ""confidence"": 0.95000, ""valid_ti"
kndb,22,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2002 contradicts prior fact (policy=reject) -- payload={""value"": ""182"", ""writer"": ""kndb_native"", ""fact_id"": ""497eab1a-78f2-44fc-a251-492fafc1e925"", ""provsql"": ""133aa0fb-1c6c-4d0f-a79f-613845028c37"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.767621-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2002, ""confidence"": 0.95000, ""valid_ti"
kndb,23,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2003 contradicts prior fact (policy=reject) -- payload={""value"": ""183"", ""writer"": ""kndb_native"", ""fact_id"": ""d4acc494-35d1-4a2a-bab1-d66303ceec64"", ""provsql"": ""8854a9b0-59af-4a0f-bd17-e738576045dc"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.767735-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2003, ""confidence"": 0.95000, ""valid_ti"
kndb,24,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2004 contradicts prior fact (policy=reject) -- payload={""value"": ""184"", ""writer"": ""kndb_native"", ""fact_id"": ""f39586a9-26ea-4b7b-97ca-c1a016391c7d"", ""provsql"": ""a8b7a020-c9f8-4e06-a916-3da6313abd89"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.767853-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2004, ""confidence"": 0.95000, ""valid_ti"
kndb,25,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2005 contradicts prior fact (policy=reject) -- payload={""value"": ""185"", ""writer"": ""kndb_native"", ""fact_id"": ""5ff0a186-9f44-4edc-9a58-42185814bf2d"", ""provsql"": ""a2e24d13-1447-4ca1-8fb8-ea7d94afe0d9"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.767958-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2005, ""confidence"": 0.95000, ""valid_ti"
kndb,26,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2006 contradicts prior fact (policy=reject) -- payload={""value"": ""186"", ""writer"": ""kndb_native"", ""fact_id"": ""06b56806-2340-4cb6-95d3-7529e8e68670"", ""provsql"": ""0fc65cf4-61be-459d-90dc-0cd36be1f8ba"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.76808-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2006, ""confidence"": 0.95000, ""valid_tim"
kndb,27,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2007 contradicts prior fact (policy=reject) -- payload={""value"": ""187"", ""writer"": ""kndb_native"", ""fact_id"": ""eb5410a5-0c20-4db9-a956-80af96289749"", ""provsql"": ""fe2e4074-4440-4755-a1fb-65434b62183b"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.768201-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2007, ""confidence"": 0.95000, ""valid_ti"
kndb,28,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2008 contradicts prior fact (policy=reject) -- payload={""value"": ""188"", ""writer"": ""kndb_native"", ""fact_id"": ""a960b6dd-831a-4ffc-a78c-26fd29e711c7"", ""provsql"": ""405952d8-8e5f-4e87-ac7d-f0fd6158ea79"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.768312-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2008, ""confidence"": 0.95000, ""valid_ti"
kndb,29,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2009 contradicts prior fact (policy=reject) -- payload={""value"": ""189"", ""writer"": ""kndb_native"", ""fact_id"": ""23c1b299-ecdb-4941-82df-5669a9f82b80"", ""provsql"": ""47e55493-dcaf-44b9-b8cf-0e3d6ee874f0"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.768415-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2009, ""confidence"": 0.95000, ""valid_ti"
kndb,30,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2010 contradicts prior fact (policy=reject) -- payload={""value"": ""190"", ""writer"": ""kndb_native"", ""fact_id"": ""0e4ca84b-5bf1-4458-8f02-bee2e4024bcc"", ""provsql"": ""a397ee1b-d9f2-4959-8f94-9ea3bfe93ef8"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.768514-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2010, ""confidence"": 0.95000, ""valid_ti"
kndb,31,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2011 contradicts prior fact (policy=reject) -- payload={""value"": ""191"", ""writer"": ""kndb_native"", ""fact_id"": ""12c19785-c51f-4845-bad2-528e7fb6100c"", ""provsql"": ""4686bb2d-0141-4fd9-bb97-08c3b386461c"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.768614-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2011, ""confidence"": 0.95000, ""valid_ti"
kndb,32,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2012 contradicts prior fact (policy=reject) -- payload={""value"": ""192"", ""writer"": ""kndb_native"", ""fact_id"": ""a03af605-2651-4c10-8bb6-184a64e7e243"", ""provsql"": ""53a2e033-3f89-4ad5-8f3b-d3436cf43880"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.768708-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2012, ""confidence"": 0.95000, ""valid_ti"
kndb,33,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2013 contradicts prior fact (policy=reject) -- payload={""value"": ""193"", ""writer"": ""kndb_native"", ""fact_id"": ""905abc25-cd20-4dd9-a288-c6535c653cc0"", ""provsql"": ""b6ec482a-37e4-4a11-8fe4-7ee1e993ba72"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.768805-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2013, ""confidence"": 0.95000, ""valid_ti"
kndb,34,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2014 contradicts prior fact (policy=reject) -- payload={""value"": ""194"", ""writer"": ""kndb_native"", ""fact_id"": ""12322025-df21-43ef-a1ba-a37c79f4d548"", ""provsql"": ""d71e4fb5-e22c-4015-be37-e4abd2ca057c"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.768904-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2014, ""confidence"": 0.95000, ""valid_ti"
kndb,35,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2015 contradicts prior fact (policy=reject) -- payload={""value"": ""195"", ""writer"": ""kndb_native"", ""fact_id"": ""aa2c4b9e-c7df-489c-8b55-dc8912561bfb"", ""provsql"": ""2be4b085-206a-4c6c-b5b1-66bc1d627f4c"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.769004-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2015, ""confidence"": 0.95000, ""valid_ti"
kndb,36,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2016 contradicts prior fact (policy=reject) -- payload={""value"": ""196"", ""writer"": ""kndb_native"", ""fact_id"": ""a915a0b2-f0da-44e7-a7db-82508a69dc9c"", ""provsql"": ""e09f1d65-6f3c-48a4-b65b-281b663f674f"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.769102-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2016, ""confidence"": 0.95000, ""valid_ti"
kndb,37,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2017 contradicts prior fact (policy=reject) -- payload={""value"": ""197"", ""writer"": ""kndb_native"", ""fact_id"": ""09bbccca-62fa-474a-8c4e-59138ef7ab5e"", ""provsql"": ""3808b243-7976-4da3-a3ca-a9822cf8822c"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.769204-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2017, ""confidence"": 0.95000, ""valid_ti"
kndb,38,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2018 contradicts prior fact (policy=reject) -- payload={""value"": ""198"", ""writer"": ""kndb_native"", ""fact_id"": ""1a88437c-7dc4-4050-b9fe-381fec07dedf"", ""provsql"": ""5a0b2a66-0f93-49db-bd10-54a0061bd289"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.769303-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2018, ""confidence"": 0.95000, ""valid_ti"
kndb,39,conflict,contradicting_overlap_reject_policy,True,caught,CheckViolation,"KNDB conflict: attribute bp_systolic on entity 2019 contradicts prior fact (policy=reject) -- payload={""value"": ""199"", ""writer"": ""kndb_native"", ""fact_id"": ""0973086d-76ef-4e77-b263-d95047e07549"", ""provsql"": ""00e7a060-9169-4b5a-86ae-de03480d1570"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.769402-05\"",infinity)"", ""attribute"": ""bp_systolic"", ""entity_id"": 2019, ""confidence"": 0.95000, ""valid_ti"
kndb,40,confidence,joint_confidence_target,False,landed_ok,,
kndb,41,confidence,joint_confidence_target,False,landed_ok,,
kndb,42,confidence,joint_confidence_target,False,landed_ok,,
kndb,43,confidence,joint_confidence_target,False,landed_ok,,
kndb,44,confidence,joint_confidence_target,False,landed_ok,,
kndb,45,confidence,joint_confidence_target,False,landed_ok,,
kndb,46,confidence,joint_confidence_target,False,landed_ok,,
kndb,47,confidence,joint_confidence_target,False,landed_ok,,
kndb,48,confidence,joint_confidence_target,False,landed_ok,,
kndb,49,confidence,joint_confidence_target,False,landed_ok,,
kndb,50,confidence,joint_confidence_target,False,landed_ok,,
kndb,51,confidence,joint_confidence_target,False,landed_ok,,
kndb,52,confidence,joint_confidence_target,False,landed_ok,,
kndb,53,confidence,joint_confidence_target,False,landed_ok,,
kndb,54,confidence,joint_confidence_target,False,landed_ok,,
kndb,55,confidence,joint_confidence_target,False,landed_ok,,
kndb,56,confidence,joint_confidence_target,False,landed_ok,,
kndb,57,confidence,joint_confidence_target,False,landed_ok,,
kndb,58,confidence,joint_confidence_target,False,landed_ok,,
kndb,59,confidence,joint_confidence_target,False,landed_ok,,
kndb,60,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4000 contradicts prior fact (policy=reject) -- payload={""value"": ""38.50"", ""writer"": ""kndb_native"", ""fact_id"": ""9d99b9d4-3f34-483c-9476-d0959af3f25a"", ""provsql"": ""c256bbff-6413-4f40-9ab8-4930af049b75"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.772462-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4000, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,61,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4001 contradicts prior fact (policy=reject) -- payload={""value"": ""38.55"", ""writer"": ""kndb_native"", ""fact_id"": ""a58b7e14-a8b1-4492-8ac0-b467e37b6cf8"", ""provsql"": ""88198224-b99b-42fa-a824-fde53066549d"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.772588-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4001, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,62,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4002 contradicts prior fact (policy=reject) -- payload={""value"": ""38.60"", ""writer"": ""kndb_native"", ""fact_id"": ""0e528f8b-3303-4e0d-874b-41115b1ef6bb"", ""provsql"": ""7c407581-eece-4135-b8b4-6bd383cbda5c"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.772704-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4002, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,63,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4003 contradicts prior fact (policy=reject) -- payload={""value"": ""38.65"", ""writer"": ""kndb_native"", ""fact_id"": ""43e47f32-863c-4ddd-b6ff-24e92a6c4a19"", ""provsql"": ""15854ac7-ce17-42d8-8d36-c1fd8b74175b"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.77281-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4003, ""confidence"": 0.95000, ""valid_time"": ""[\"""
kndb,64,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4004 contradicts prior fact (policy=reject) -- payload={""value"": ""38.70"", ""writer"": ""kndb_native"", ""fact_id"": ""0aab7892-78e8-4896-84e5-532b0fe220ac"", ""provsql"": ""1c993329-039b-41b7-92f7-ed4c1bbe5df2"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.772914-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4004, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,65,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4005 contradicts prior fact (policy=reject) -- payload={""value"": ""38.75"", ""writer"": ""kndb_native"", ""fact_id"": ""9b92d099-9819-4850-8e7f-18651d89c468"", ""provsql"": ""e22861b7-5f5b-4642-9845-418eae56edb5"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773014-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4005, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,66,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4006 contradicts prior fact (policy=reject) -- payload={""value"": ""38.80"", ""writer"": ""kndb_native"", ""fact_id"": ""a3cbe633-e714-491a-811d-964f4f8f49be"", ""provsql"": ""6033b3f4-0d9d-4ed1-9dfa-ede5a1f0b2e7"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773115-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4006, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,67,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4007 contradicts prior fact (policy=reject) -- payload={""value"": ""38.85"", ""writer"": ""kndb_native"", ""fact_id"": ""1b910c44-24e1-45c1-8cf6-c527a916d7a6"", ""provsql"": ""b3a12978-46f6-4606-88bf-b697aea685bc"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773208-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4007, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,68,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4008 contradicts prior fact (policy=reject) -- payload={""value"": ""38.90"", ""writer"": ""kndb_native"", ""fact_id"": ""dbb8ecc2-e5d5-4f80-868b-c23f4bd8dae9"", ""provsql"": ""d39e5926-5efb-41eb-a81e-93705d5a4ea8"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773304-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4008, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,69,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4009 contradicts prior fact (policy=reject) -- payload={""value"": ""38.95"", ""writer"": ""kndb_native"", ""fact_id"": ""9dbf0601-3ecd-4ad8-a53e-36fa9f4ec076"", ""provsql"": ""61878c61-2bf8-4fe6-8594-dcb3b435f0a0"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773405-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4009, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,70,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4010 contradicts prior fact (policy=reject) -- payload={""value"": ""39.00"", ""writer"": ""kndb_native"", ""fact_id"": ""b3ca16d6-16d8-4bfd-9c32-eb64364d40d5"", ""provsql"": ""303c551a-93bb-4c10-9a7f-17dec961b9a2"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773503-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4010, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,71,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4011 contradicts prior fact (policy=reject) -- payload={""value"": ""39.05"", ""writer"": ""kndb_native"", ""fact_id"": ""7868dabf-343b-45e6-bf49-b42f3abaf227"", ""provsql"": ""946344f5-d3b4-4315-b375-52d6f771545f"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773602-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4011, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,72,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4012 contradicts prior fact (policy=reject) -- payload={""value"": ""39.10"", ""writer"": ""kndb_native"", ""fact_id"": ""91f4be45-be07-4485-ab7d-fb86391c2ac2"", ""provsql"": ""0b22cda2-6209-429a-9dd0-967e611b6096"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773699-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4012, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,73,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4013 contradicts prior fact (policy=reject) -- payload={""value"": ""39.15"", ""writer"": ""kndb_native"", ""fact_id"": ""0d16d8c5-4c5a-423f-a296-9fe79e8f251a"", ""provsql"": ""c25699c5-638f-4d2c-ad4f-405d5a8a5e2d"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773798-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4013, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,74,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4014 contradicts prior fact (policy=reject) -- payload={""value"": ""39.20"", ""writer"": ""kndb_native"", ""fact_id"": ""5331b36b-2682-4f95-828b-2d45f177eab0"", ""provsql"": ""9593f205-b41e-46c5-9394-f8d573b3420f"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773898-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4014, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,75,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4015 contradicts prior fact (policy=reject) -- payload={""value"": ""39.25"", ""writer"": ""kndb_native"", ""fact_id"": ""550b3924-7e7a-4c31-a5c6-200a2668aeb7"", ""provsql"": ""4680feac-e010-41f2-9f07-f21da18a729e"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.773995-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4015, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,76,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4016 contradicts prior fact (policy=reject) -- payload={""value"": ""39.30"", ""writer"": ""kndb_native"", ""fact_id"": ""7889fa5e-7757-45c8-9c11-a800b8763035"", ""provsql"": ""84e81464-d97a-432e-9bae-52b572a26524"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.774093-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4016, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,77,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4017 contradicts prior fact (policy=reject) -- payload={""value"": ""39.35"", ""writer"": ""kndb_native"", ""fact_id"": ""619e5f37-b72e-431e-b9a2-94af9dc633fb"", ""provsql"": ""9e61fb66-9a46-401f-af6a-a8084a1e2d08"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.774191-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4017, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,78,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4018 contradicts prior fact (policy=reject) -- payload={""value"": ""39.40"", ""writer"": ""kndb_native"", ""fact_id"": ""31fd3c75-d517-4072-ab57-1a1d9143d898"", ""provsql"": ""bf919b6c-96ae-4885-b22a-5b20c36ceeaa"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.774292-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4018, ""confidence"": 0.95000, ""valid_time"": ""[\"
kndb,79,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,"KNDB conflict: attribute temp_c on entity 4019 contradicts prior fact (policy=reject) -- payload={""value"": ""39.45"", ""writer"": ""kndb_native"", ""fact_id"": ""1c9eb255-8b51-45e1-bd3e-c23c34423118"", ""provsql"": ""b94520dd-0aad-497b-a523-a4615db0e542"", ""sources"": [], ""sys_time"": ""[\""2026-07-01 05:04:05.77439-05\"",infinity)"", ""attribute"": ""temp_c"", ""entity_id"": 4019, ""confidence"": 0.95000, ""valid_time"": ""[\"""
kndb,80,progressive,legal_derived_with_source,False,landed_ok,,
kndb,81,progressive,legal_derived_with_source,False,landed_ok,,
kndb,82,progressive,legal_derived_with_source,False,landed_ok,,
kndb,83,progressive,legal_derived_with_source,False,landed_ok,,
kndb,84,progressive,legal_derived_with_source,False,landed_ok,,
kndb,85,progressive,legal_derived_with_source,False,landed_ok,,
kndb,86,progressive,legal_derived_with_source,False,landed_ok,,
kndb,87,progressive,legal_derived_with_source,False,landed_ok,,
kndb,88,progressive,legal_derived_with_source,False,landed_ok,,
kndb,89,progressive,legal_derived_with_source,False,landed_ok,,
kndb,90,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,KNDB R3: observation for attribute agg_masquerade_0 cannot have upstream sources
kndb,91,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,KNDB R3: observation for attribute agg_masquerade_1 cannot have upstream sources
kndb,92,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,KNDB R3: observation for attribute agg_masquerade_2 cannot have upstream sources
kndb,93,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,KNDB R3: observation for attribute agg_masquerade_3 cannot have upstream sources
kndb,94,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,KNDB R3: observation for attribute agg_masquerade_4 cannot have upstream sources
kndb,95,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,KNDB R3: observation for attribute agg_masquerade_5 cannot have upstream sources
kndb,96,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,KNDB R3: observation for attribute agg_masquerade_6 cannot have upstream sources
