system,id,bucket,reason,should_be_rejected,outcome,error_class,error_msg
pg_naive,69,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,70,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,71,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,72,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,73,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,74,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,75,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,76,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,77,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,78,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,79,bitemporal,overlap_diff_value_same_entity_attr,True,missed,,
pg_naive,80,progressive,legal_derived_with_source,False,landed_ok,,
pg_naive,81,progressive,legal_derived_with_source,False,landed_ok,,
pg_naive,82,progressive,legal_derived_with_source,False,landed_ok,,
pg_naive,83,progressive,legal_derived_with_source,False,landed_ok,,
pg_naive,84,progressive,legal_derived_with_source,False,landed_ok,,
pg_naive,85,progressive,legal_derived_with_source,False,landed_ok,,
pg_naive,86,progressive,legal_derived_with_source,False,landed_ok,,
pg_naive,87,progressive,legal_derived_with_source,False,landed_ok,,
pg_naive,88,progressive,legal_derived_with_source,False,landed_ok,,
pg_naive,89,progressive,legal_derived_with_source,False,landed_ok,,
pg_naive,90,progressive,derived_masquerading_as_obs,True,missed,,
pg_naive,91,progressive,derived_masquerading_as_obs,True,missed,,
pg_naive,92,progressive,derived_masquerading_as_obs,True,missed,,
pg_naive,93,progressive,derived_masquerading_as_obs,True,missed,,
pg_naive,94,progressive,derived_masquerading_as_obs,True,missed,,
pg_naive,95,progressive,derived_masquerading_as_obs,True,missed,,
pg_naive,96,progressive,derived_masquerading_as_obs,True,missed,,
pg_naive,97,progressive,derived_masquerading_as_obs,True,missed,,
pg_naive,98,progressive,derived_masquerading_as_obs,True,missed,,
pg_naive,99,progressive,derived_masquerading_as_obs,True,missed,,
