system,id,bucket,reason,should_be_rejected,outcome,error_class,error_msg
pg_handrolled_triggers,55,confidence,joint_confidence_target,False,landed_ok,,
pg_handrolled_triggers,56,confidence,joint_confidence_target,False,landed_ok,,
pg_handrolled_triggers,57,confidence,joint_confidence_target,False,landed_ok,,
pg_handrolled_triggers,58,confidence,joint_confidence_target,False,landed_ok,,
pg_handrolled_triggers,59,confidence,joint_confidence_target,False,landed_ok,,
pg_handrolled_triggers,60,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4000 contradicts prior fact (policy=reject)
pg_handrolled_triggers,61,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4001 contradicts prior fact (policy=reject)
pg_handrolled_triggers,62,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4002 contradicts prior fact (policy=reject)
pg_handrolled_triggers,63,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4003 contradicts prior fact (policy=reject)
pg_handrolled_triggers,64,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4004 contradicts prior fact (policy=reject)
pg_handrolled_triggers,65,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4005 contradicts prior fact (policy=reject)
pg_handrolled_triggers,66,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4006 contradicts prior fact (policy=reject)
pg_handrolled_triggers,67,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4007 contradicts prior fact (policy=reject)
pg_handrolled_triggers,68,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4008 contradicts prior fact (policy=reject)
pg_handrolled_triggers,69,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4009 contradicts prior fact (policy=reject)
pg_handrolled_triggers,70,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4010 contradicts prior fact (policy=reject)
pg_handrolled_triggers,71,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4011 contradicts prior fact (policy=reject)
pg_handrolled_triggers,72,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4012 contradicts prior fact (policy=reject)
pg_handrolled_triggers,73,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4013 contradicts prior fact (policy=reject)
pg_handrolled_triggers,74,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4014 contradicts prior fact (policy=reject)
pg_handrolled_triggers,75,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4015 contradicts prior fact (policy=reject)
pg_handrolled_triggers,76,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4016 contradicts prior fact (policy=reject)
pg_handrolled_triggers,77,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4017 contradicts prior fact (policy=reject)
pg_handrolled_triggers,78,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4018 contradicts prior fact (policy=reject)
pg_handrolled_triggers,79,bitemporal,overlap_diff_value_same_entity_attr,True,caught,CheckViolation,B2 conflict: attribute temp_c on entity 4019 contradicts prior fact (policy=reject)
pg_handrolled_triggers,80,progressive,legal_derived_with_source,False,landed_ok,,
pg_handrolled_triggers,81,progressive,legal_derived_with_source,False,landed_ok,,
pg_handrolled_triggers,82,progressive,legal_derived_with_source,False,landed_ok,,
pg_handrolled_triggers,83,progressive,legal_derived_with_source,False,landed_ok,,
pg_handrolled_triggers,84,progressive,legal_derived_with_source,False,landed_ok,,
pg_handrolled_triggers,85,progressive,legal_derived_with_source,False,landed_ok,,
pg_handrolled_triggers,86,progressive,legal_derived_with_source,False,landed_ok,,
pg_handrolled_triggers,87,progressive,legal_derived_with_source,False,landed_ok,,
pg_handrolled_triggers,88,progressive,legal_derived_with_source,False,landed_ok,,
pg_handrolled_triggers,89,progressive,legal_derived_with_source,False,landed_ok,,
pg_handrolled_triggers,90,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,B2 R3: MEASURED fact cannot have sources
pg_handrolled_triggers,91,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,B2 R3: MEASURED fact cannot have sources
pg_handrolled_triggers,92,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,B2 R3: MEASURED fact cannot have sources
pg_handrolled_triggers,93,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,B2 R3: MEASURED fact cannot have sources
pg_handrolled_triggers,94,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,B2 R3: MEASURED fact cannot have sources
pg_handrolled_triggers,95,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,B2 R3: MEASURED fact cannot have sources
pg_handrolled_triggers,96,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,B2 R3: MEASURED fact cannot have sources
pg_handrolled_triggers,97,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,B2 R3: MEASURED fact cannot have sources
pg_handrolled_triggers,98,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,B2 R3: MEASURED fact cannot have sources
pg_handrolled_triggers,99,progressive,derived_masquerading_as_obs,True,caught,CheckViolation,B2 R3: MEASURED fact cannot have sources
